"","treeid","tree_id","location","stand","plotid","plot_id","growth","layer","onplot","x_m","y_m","dbh_mm","decay","species","sp_group_dist","sp_type","treetype","status","status_re","layer_re","growth_re","lat","lng","lord","date","date_re","SPCD","wood_density_gcm3_Forrester","wood_density_zanne_2009_gcm3","wood_density_gcm3","SLA_cm2g_mean"
"13287","CRO_SMR_103_1_128",78547,"Velebit","Smrceve Doline","CRO_SMR_103_1",118,1,11,2,0.375,-17.231,169,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,13,0,44.7669710149,14.9797984825,"live",2015,2020,"FAGSYL",0.58548,0.585,0.585,215.37
"13288","CRO_SMR_103_1_130",78549,"Velebit","Smrceve Doline","CRO_SMR_103_1",118,1,12,3,-4.348,-20.592,242,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,12,0,44.7669710149,14.9797984825,"live",2015,2020,"FAGSYL",0.58548,0.585,0.585,215.37
"13289","CRO_SMR_103_1_131",78550,"Velebit","Smrceve Doline","CRO_SMR_103_1",118,1,11,3,-4.024,-20.003,139,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,13,0,44.7669710149,14.9797984825,"live",2015,2020,"FAGSYL",0.58548,0.585,0.585,215.37
"13290","CRO_SMR_103_1_132",78551,"Velebit","Smrceve Doline","CRO_SMR_103_1",118,1,11,2,-1.579,-14.606,468,-1,"Abies alba","Abies","coniferous","0",1,1,11,1,44.7669710149,14.9797984825,"live",2015,2020,"ABIALB",0.35301,0.353,0.353,90.84
"13291","CRO_SMR_103_1_133",78552,"Velebit","Smrceve Doline","CRO_SMR_103_1",118,1,11,2,-2.066,-13.012,280,-1,"Abies alba","Abies","coniferous","0",1,1,12,0,44.7669710149,14.9797984825,"live",2015,2020,"ABIALB",0.35301,0.353,0.353,90.84
"13292","CRO_SMR_103_1_134",78553,"Velebit","Smrceve Doline","CRO_SMR_103_1",118,1,11,2,-5.28,-14.755,470,-1,"Picea abies","Picea","coniferous","0",1,1,11,1,44.7669710149,14.9797984825,"live",2015,2020,"PICABI",0.37023,0.37,0.37,56.97
"13293","CRO_SMR_103_1_135",78554,"Velebit","Smrceve Doline","CRO_SMR_103_1",118,1,11,2,-5.983,-15.853,200,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,12,1,44.7669710149,14.9797984825,"live",2015,2020,"FAGSYL",0.58548,0.585,0.585,215.37
"13294","CRO_SMR_103_1_136",78555,"Velebit","Smrceve Doline","CRO_SMR_103_1",118,1,11,2,-6.046,-15.899,155,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,12,0,44.7669710149,14.9797984825,"live",2015,2020,"FAGSYL",0.58548,0.585,0.585,215.37
"13295","CRO_SMR_103_1_137",78556,"Velebit","Smrceve Doline","CRO_SMR_103_1",118,1,11,3,-7.209,-19.114,318,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,12,1,44.7669710149,14.9797984825,"live",2015,2020,"FAGSYL",0.58548,0.585,0.585,215.37
"13296","CRO_SMR_103_1_138",78557,"Velebit","Smrceve Doline","CRO_SMR_103_1",118,0,13,3,-7.314,-19.496,77,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,13,0,44.7669710149,14.9797984825,"live",2015,2020,"FAGSYL",0.58548,0.585,0.585,215.37
"13297","CRO_SMR_103_1_141",78560,"Velebit","Smrceve Doline","CRO_SMR_103_1",118,1,11,2,-9.257,-14.095,335,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,11,1,44.7669710149,14.9797984825,"live",2015,2020,"FAGSYL",0.58548,0.585,0.585,215.37
"13298","CRO_SMR_103_1_142",78561,"Velebit","Smrceve Doline","CRO_SMR_103_1",118,1,11,3,-11.133,-14.117,206,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,12,0,44.7669710149,14.9797984825,"live",2015,2020,"FAGSYL",0.58548,0.585,0.585,215.37
"13299","CRO_SMR_103_1_143",78562,"Velebit","Smrceve Doline","CRO_SMR_103_1",118,1,11,2,-10.755,-13.036,157,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,12,0,44.7669710149,14.9797984825,"live",2015,2020,"FAGSYL",0.58548,0.585,0.585,215.37
"13300","CRO_SMR_103_1_144",78563,"Velebit","Smrceve Doline","CRO_SMR_103_1",118,1,11,3,-13.341,-16.53,221,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,11,1,44.7669710149,14.9797984825,"live",2015,2020,"FAGSYL",0.58548,0.585,0.585,215.37
"13301","CRO_SMR_103_1_147",78566,"Velebit","Smrceve Doline","CRO_SMR_103_1",118,1,11,3,-17.449,-12.511,203,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,11,1,44.7669710149,14.9797984825,"live",2015,2020,"FAGSYL",0.58548,0.585,0.585,215.37
"13302","CRO_SMR_103_1_150",78569,"Velebit","Smrceve Doline","CRO_SMR_103_1",118,1,11,3,-18.86,-7.094,174,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,11,1,44.7669710149,14.9797984825,"live",2015,2020,"FAGSYL",0.58548,0.585,0.585,215.37
"13303","CRO_SMR_103_1_153",78572,"Velebit","Smrceve Doline","CRO_SMR_103_1",118,1,11,2,-16.118,-6.676,162,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,11,1,44.7669710149,14.9797984825,"live",2015,2020,"FAGSYL",0.58548,0.585,0.585,215.37
"13304","CRO_SMR_103_1_154",78573,"Velebit","Smrceve Doline","CRO_SMR_103_1",118,1,11,2,-15.574,-5.451,251,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,11,1,44.7669710149,14.9797984825,"live",2015,2020,"FAGSYL",0.58548,0.585,0.585,215.37
"13305","CRO_SMR_103_1_155",78574,"Velebit","Smrceve Doline","CRO_SMR_103_1",118,1,11,2,-16.161,-5.427,266,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,11,1,44.7669710149,14.9797984825,"live",2015,2020,"FAGSYL",0.58548,0.585,0.585,215.37
"13306","CRO_SMR_103_1_156",78575,"Velebit","Smrceve Doline","CRO_SMR_103_1",118,1,11,2,-13.198,-6.131,553,-1,"Picea abies","Picea","coniferous","0",1,1,11,1,44.7669710149,14.9797984825,"live",2015,2020,"PICABI",0.37023,0.37,0.37,56.97
"13307","CRO_SMR_103_1_158",78577,"Velebit","Smrceve Doline","CRO_SMR_103_1",118,1,11,2,-10.527,-9.18,172,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,11,1,44.7669710149,14.9797984825,"live",2015,2020,"FAGSYL",0.58548,0.585,0.585,215.37
"13308","CRO_SMR_103_1_159",78578,"Velebit","Smrceve Doline","CRO_SMR_103_1",118,0,13,2,-9.072,-8.634,160,-1,"Picea abies","Picea","coniferous","0",1,1,13,0,44.7669710149,14.9797984825,"live",2015,2020,"PICABI",0.37023,0.37,0.37,56.97
"13309","CRO_SMR_103_1_160",78579,"Velebit","Smrceve Doline","CRO_SMR_103_1",118,1,11,2,-8.089,-9.211,211,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,11,1,44.7669710149,14.9797984825,"live",2015,2020,"FAGSYL",0.58548,0.585,0.585,215.37
"13310","CRO_SMR_103_1_161",78580,"Velebit","Smrceve Doline","CRO_SMR_103_1",118,1,11,2,-7.942,-8.477,243,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,11,1,44.7669710149,14.9797984825,"live",2015,2020,"FAGSYL",0.58548,0.585,0.585,215.37
"13311","CRO_SMR_103_1_162",78581,"Velebit","Smrceve Doline","CRO_SMR_103_1",118,1,11,2,-7.793,-8.75,225,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,11,1,44.7669710149,14.9797984825,"live",2015,2020,"FAGSYL",0.58548,0.585,0.585,215.37
"13312","CRO_SMR_103_1_163",78582,"Velebit","Smrceve Doline","CRO_SMR_103_1",118,1,11,2,-8.343,-11.503,239,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,11,1,44.7669710149,14.9797984825,"live",2015,2020,"FAGSYL",0.58548,0.585,0.585,215.37
"13313","CRO_SMR_103_1_165",78584,"Velebit","Smrceve Doline","CRO_SMR_103_1",118,0,13,2,-5.282,-9.895,120,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,13,0,44.7669710149,14.9797984825,"live",2015,2020,"FAGSYL",0.58548,0.585,0.585,215.37
"13314","CRO_SMR_103_1_166",78585,"Velebit","Smrceve Doline","CRO_SMR_103_1",118,1,11,2,-13.499,-1.655,320,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,11,1,44.7669710149,14.9797984825,"live",2015,2020,"FAGSYL",0.58548,0.585,0.585,215.37
"13315","CRO_SMR_103_1_167",78586,"Velebit","Smrceve Doline","CRO_SMR_103_1",118,1,11,2,-12.064,1.804,202,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,11,1,44.7669710149,14.9797984825,"live",2015,2020,"FAGSYL",0.58548,0.585,0.585,215.37
"13316","CRO_SMR_103_1_168",78587,"Velebit","Smrceve Doline","CRO_SMR_103_1",118,1,11,2,-13.308,2.695,259,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,11,1,44.7669710149,14.9797984825,"live",2015,2020,"FAGSYL",0.58548,0.585,0.585,215.37
"13317","CRO_SMR_103_1_169",78588,"Velebit","Smrceve Doline","CRO_SMR_103_1",118,1,11,2,-16.002,0.739,329,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,11,1,44.7669710149,14.9797984825,"live",2015,2020,"FAGSYL",0.58548,0.585,0.585,215.37
"13318","CRO_SMR_103_1_171",78590,"Velebit","Smrceve Doline","CRO_SMR_103_1",118,1,11,3,-20.518,-1.575,170,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,11,1,44.7669710149,14.9797984825,"live",2015,2020,"FAGSYL",0.58548,0.585,0.585,215.37
"13319","CRO_SMR_103_1_172",78591,"Velebit","Smrceve Doline","CRO_SMR_103_1",118,1,11,3,-20.12,-2.038,160,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,11,1,44.7669710149,14.9797984825,"live",2015,2020,"FAGSYL",0.58548,0.585,0.585,215.37
"13320","CRO_SMR_103_1_173",78592,"Velebit","Smrceve Doline","CRO_SMR_103_1",118,1,11,3,-20.814,-1.526,142,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,11,1,44.7669710149,14.9797984825,"live",2015,2020,"FAGSYL",0.58548,0.585,0.585,215.37
"13321","CRO_SMR_103_1_174",78593,"Velebit","Smrceve Doline","CRO_SMR_103_1",118,1,11,3,-19.015,2.113,528,-1,"Picea abies","Picea","coniferous","0",1,1,11,1,44.7669710149,14.9797984825,"live",2015,2020,"PICABI",0.37023,0.37,0.37,56.97
"13322","CRO_SMR_103_1_175",78594,"Velebit","Smrceve Doline","CRO_SMR_103_1",118,1,11,3,-15.466,10.201,632,-1,"Picea abies","Picea","coniferous","0",1,1,11,1,44.7669710149,14.9797984825,"live",2015,2020,"PICABI",0.37023,0.37,0.37,56.97
"13323","CRO_SMR_103_1_176",78595,"Velebit","Smrceve Doline","CRO_SMR_103_1",118,0,13,2,-10.813,11.203,155,-1,"Abies alba","Abies","coniferous","0",1,1,13,0,44.7669710149,14.9797984825,"live",2015,2020,"ABIALB",0.35301,0.353,0.353,90.84
"13324","CRO_SMR_103_1_177",78596,"Velebit","Smrceve Doline","CRO_SMR_103_1",118,1,11,3,-8.863,18.618,419,-1,"Picea abies","Picea","coniferous","0",1,1,11,1,44.7669710149,14.9797984825,"live",2015,2020,"PICABI",0.37023,0.37,0.37,56.97
"13325","CRO_SMR_103_1_178",78597,"Velebit","Smrceve Doline","CRO_SMR_103_1",118,1,11,2,-1.646,16.817,451,-1,"Abies alba","Abies","coniferous","0",1,1,11,1,44.7669710149,14.9797984825,"live",2015,2020,"ABIALB",0.35301,0.353,0.353,90.84
"13326","CRO_SMR_103_1_180",78599,"Velebit","Smrceve Doline","CRO_SMR_103_1",118,1,11,3,-2.636,21.17,253,-1,"Picea abies","Picea","coniferous","0",1,1,11,1,44.7669710149,14.9797984825,"live",2015,2020,"PICABI",0.37023,0.37,0.37,56.97
"13327","CRO_SMR_103_1_182",78601,"Velebit","Smrceve Doline","CRO_SMR_103_1",118,1,11,3,0.846,18.17,186,-1,"Acer pseudoplatanus","Acer","broadleaved","0",1,1,11,1,44.7669710149,14.9797984825,"live",2015,2020,"ACEPSE",0.50799,0.509,0.509,184.49
"13328","CRO_SMR_103_1_184",78603,"Velebit","Smrceve Doline","CRO_SMR_103_1",118,1,11,3,4.606,19.188,395,-1,"Picea abies","Picea","coniferous","0",1,1,11,1,44.7669710149,14.9797984825,"live",2015,2020,"PICABI",0.37023,0.37,0.37,56.97
"13329","CRO_SMR_103_1_185",78604,"Velebit","Smrceve Doline","CRO_SMR_103_1",118,1,11,2,7.486,14.95,465,-1,"Abies alba","Abies","coniferous","0",1,1,11,1,44.7669710149,14.9797984825,"live",2015,2020,"ABIALB",0.35301,0.353,0.353,90.84
"13330","CRO_SMR_103_1_186",78605,"Velebit","Smrceve Doline","CRO_SMR_103_1",118,1,11,2,5.986,14.494,215,-1,"Acer pseudoplatanus","Acer","broadleaved","0",1,1,11,1,44.7669710149,14.9797984825,"live",2015,2020,"ACEPSE",0.50799,0.509,0.509,184.49
"13331","CRO_SMR_103_2_002",78607,"Velebit","Smrceve Doline","CRO_SMR_103_2",119,1,11,1,-1.006,-4.626,219,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,11,1,44.7665866923,14.9800614129,"live",2015,2020,"FAGSYL",0.58548,0.585,0.585,215.37
"13332","CRO_SMR_103_2_003",78608,"Velebit","Smrceve Doline","CRO_SMR_103_2",119,1,11,1,-0.787,-4.897,194,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,11,1,44.7665866923,14.9800614129,"live",2015,2020,"FAGSYL",0.58548,0.585,0.585,215.37
"13333","CRO_SMR_103_2_004",78609,"Velebit","Smrceve Doline","CRO_SMR_103_2",119,1,11,1,1.077,-5.501,248,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,11,1,44.7665866923,14.9800614129,"live",2015,2020,"FAGSYL",0.58548,0.585,0.585,215.37
"13334","CRO_SMR_103_2_005",78610,"Velebit","Smrceve Doline","CRO_SMR_103_2",119,1,11,1,3.274,-4.196,180,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,11,1,44.7665866923,14.9800614129,"live",2015,2020,"FAGSYL",0.58548,0.585,0.585,215.37
"13335","CRO_SMR_103_2_006",78611,"Velebit","Smrceve Doline","CRO_SMR_103_2",119,1,11,1,3.557,-4.233,251,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,11,1,44.7665866923,14.9800614129,"live",2015,2020,"FAGSYL",0.58548,0.585,0.585,215.37
"13336","CRO_SMR_103_2_007",78612,"Velebit","Smrceve Doline","CRO_SMR_103_2",119,0,13,1,4.176,-4.699,70,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,13,0,44.7665866923,14.9800614129,"live",2015,2020,"FAGSYL",0.58548,0.585,0.585,215.37
"13337","CRO_SMR_103_2_008",78613,"Velebit","Smrceve Doline","CRO_SMR_103_2",119,0,12,1,6.042,-4.476,139,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,12,0,44.7665866923,14.9800614129,"live",2015,2020,"FAGSYL",0.58548,0.585,0.585,215.37
"13338","CRO_SMR_103_2_009",78614,"Velebit","Smrceve Doline","CRO_SMR_103_2",119,1,11,1,5.981,-3.047,216,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,11,1,44.7665866923,14.9800614129,"live",2015,2020,"FAGSYL",0.58548,0.585,0.585,215.37
"13339","CRO_SMR_103_2_010",78615,"Velebit","Smrceve Doline","CRO_SMR_103_2",119,1,12,1,6.055,-2.522,154,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,12,1,44.7665866923,14.9800614129,"live",2015,2020,"FAGSYL",0.58548,0.585,0.585,215.37
"13340","CRO_SMR_103_2_011",78616,"Velebit","Smrceve Doline","CRO_SMR_103_2",119,1,11,1,6.426,-2.405,196,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,11,1,44.7665866923,14.9800614129,"live",2015,2020,"FAGSYL",0.58548,0.585,0.585,215.37
"13341","CRO_SMR_103_2_014",78619,"Velebit","Smrceve Doline","CRO_SMR_103_2",119,0,13,1,7.031,0.433,69,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,13,0,44.7665866923,14.9800614129,"live",2015,2020,"FAGSYL",0.58548,0.585,0.585,215.37
"13342","CRO_SMR_103_2_015",78620,"Velebit","Smrceve Doline","CRO_SMR_103_2",119,0,12,1,7.186,0.629,145,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,12,0,44.7665866923,14.9800614129,"live",2015,2020,"FAGSYL",0.58548,0.585,0.585,215.37
"13343","CRO_SMR_103_2_017",78622,"Velebit","Smrceve Doline","CRO_SMR_103_2",119,0,13,1,4.256,0.927,86,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,13,0,44.7665866923,14.9800614129,"live",2015,2020,"FAGSYL",0.58548,0.585,0.585,215.37
"13344","CRO_SMR_103_2_018",78623,"Velebit","Smrceve Doline","CRO_SMR_103_2",119,0,12,1,2.152,2.555,103,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,11,-1,-1,44.7665866923,14.9800614129,"dead",2015,2020,"FAGSYL",0.58548,0.585,0.585,215.37
"13345","CRO_SMR_103_2_019",78624,"Velebit","Smrceve Doline","CRO_SMR_103_2",119,1,11,1,3.383,2.625,385,-1,"Picea abies","Picea","coniferous","0",1,1,11,1,44.7665866923,14.9800614129,"live",2015,2020,"PICABI",0.37023,0.37,0.37,56.97
"13346","CRO_SMR_103_2_020",78625,"Velebit","Smrceve Doline","CRO_SMR_103_2",119,1,12,1,3.909,3.198,177,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,12,1,44.7665866923,14.9800614129,"live",2015,2020,"FAGSYL",0.58548,0.585,0.585,215.37
"13347","CRO_SMR_103_2_021",78626,"Velebit","Smrceve Doline","CRO_SMR_103_2",119,1,11,1,3.065,3.11,199,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,11,1,44.7665866923,14.9800614129,"live",2015,2020,"FAGSYL",0.58548,0.585,0.585,215.37
"13348","CRO_SMR_103_2_022",78627,"Velebit","Smrceve Doline","CRO_SMR_103_2",119,1,11,1,0.182,4.82,206,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,11,1,44.7665866923,14.9800614129,"live",2015,2020,"FAGSYL",0.58548,0.585,0.585,215.37
"13349","CRO_SMR_103_2_023",78628,"Velebit","Smrceve Doline","CRO_SMR_103_2",119,1,11,1,-0.457,4.895,185,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,11,1,44.7665866923,14.9800614129,"live",2015,2020,"FAGSYL",0.58548,0.585,0.585,215.37
"13350","CRO_SMR_103_2_024",78629,"Velebit","Smrceve Doline","CRO_SMR_103_2",119,0,12,1,-0.077,4.22,95,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,2,13,0,44.7665866923,14.9800614129,"live",2015,2020,"FAGSYL",0.58548,0.585,0.585,215.37
"13351","CRO_SMR_103_2_025",78630,"Velebit","Smrceve Doline","CRO_SMR_103_2",119,1,11,1,-1.387,3.227,174,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,11,1,44.7665866923,14.9800614129,"live",2015,2020,"FAGSYL",0.58548,0.585,0.585,215.37
"13352","CRO_SMR_103_2_026",78631,"Velebit","Smrceve Doline","CRO_SMR_103_2",119,0,12,1,-1.742,2.929,104,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,12,0,44.7665866923,14.9800614129,"live",2015,2020,"FAGSYL",0.58548,0.585,0.585,215.37
"13353","CRO_SMR_103_2_027",78632,"Velebit","Smrceve Doline","CRO_SMR_103_2",119,0,12,1,-3.998,1.895,178,-1,"Picea abies","Picea","coniferous","0",1,1,12,0,44.7665866923,14.9800614129,"live",2015,2020,"PICABI",0.37023,0.37,0.37,56.97
"13354","CRO_SMR_103_2_028",78633,"Velebit","Smrceve Doline","CRO_SMR_103_2",119,1,11,1,-5.3,2.04,370,-1,"Picea abies","Picea","coniferous","0",1,1,11,1,44.7665866923,14.9800614129,"live",2015,2020,"PICABI",0.37023,0.37,0.37,56.97
"13355","CRO_SMR_103_2_029",78634,"Velebit","Smrceve Doline","CRO_SMR_103_2",119,0,13,1,-4.838,1.588,65,-1,"Picea abies","Picea","coniferous","0",1,1,13,0,44.7665866923,14.9800614129,"live",2015,2020,"PICABI",0.37023,0.37,0.37,56.97
"13356","CRO_SMR_103_2_030",78635,"Velebit","Smrceve Doline","CRO_SMR_103_2",119,1,11,1,-3.736,0.66,175,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,11,1,44.7665866923,14.9800614129,"live",2015,2020,"FAGSYL",0.58548,0.585,0.585,215.37
"13357","CRO_SMR_103_2_031",78636,"Velebit","Smrceve Doline","CRO_SMR_103_2",119,1,11,1,-3.581,-2.462,177,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,11,1,44.7665866923,14.9800614129,"live",2015,2020,"FAGSYL",0.58548,0.585,0.585,215.37
"13358","CRO_SMR_103_2_032",78637,"Velebit","Smrceve Doline","CRO_SMR_103_2",119,1,12,1,-5.131,-3.217,154,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,12,1,44.7665866923,14.9800614129,"live",2015,2020,"FAGSYL",0.58548,0.585,0.585,215.37
"13359","CRO_SMR_103_2_033",78638,"Velebit","Smrceve Doline","CRO_SMR_103_2",119,1,12,1,-4.699,-3.921,157,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,12,1,44.7665866923,14.9800614129,"live",2015,2020,"FAGSYL",0.58548,0.585,0.585,215.37
"13360","CRO_SMR_103_2_034",78639,"Velebit","Smrceve Doline","CRO_SMR_103_2",119,1,12,2,-6.304,-7.208,117,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,11,1,44.7665866923,14.9800614129,"live",2015,2020,"FAGSYL",0.58548,0.585,0.585,215.37
"13361","CRO_SMR_103_2_035",78640,"Velebit","Smrceve Doline","CRO_SMR_103_2",119,1,12,2,-4.663,-7.335,118,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,12,1,44.7665866923,14.9800614129,"live",2015,2020,"FAGSYL",0.58548,0.585,0.585,215.37
"13362","CRO_SMR_103_2_036",78641,"Velebit","Smrceve Doline","CRO_SMR_103_2",119,1,12,2,-2.065,-8.03,157,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,12,1,44.7665866923,14.9800614129,"live",2015,2020,"FAGSYL",0.58548,0.585,0.585,215.37
"13363","CRO_SMR_103_2_037",78642,"Velebit","Smrceve Doline","CRO_SMR_103_2",119,0,13,1,-1.392,-7.412,138,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,13,0,44.7665866923,14.9800614129,"live",2015,2020,"FAGSYL",0.58548,0.585,0.585,215.37
"13364","CRO_SMR_103_2_038",78643,"Velebit","Smrceve Doline","CRO_SMR_103_2",119,1,12,2,-0.712,-10.646,184,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,11,1,44.7665866923,14.9800614129,"live",2015,2020,"FAGSYL",0.58548,0.585,0.585,215.37
"13365","CRO_SMR_103_2_039",78644,"Velebit","Smrceve Doline","CRO_SMR_103_2",119,0,13,2,-0.067,-11.389,95,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,13,0,44.7665866923,14.9800614129,"live",2015,2020,"FAGSYL",0.58548,0.585,0.585,215.37
"13366","CRO_SMR_103_2_042",78647,"Velebit","Smrceve Doline","CRO_SMR_103_2",119,1,12,2,1.284,-12.132,113,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,12,1,44.7665866923,14.9800614129,"live",2015,2020,"FAGSYL",0.58548,0.585,0.585,215.37
"13367","CRO_SMR_103_2_043",78648,"Velebit","Smrceve Doline","CRO_SMR_103_2",119,1,12,2,2.095,-11.551,148,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,12,1,44.7665866923,14.9800614129,"live",2015,2020,"FAGSYL",0.58548,0.585,0.585,215.37
"13368","CRO_SMR_103_2_044",78649,"Velebit","Smrceve Doline","CRO_SMR_103_2",119,0,13,2,1.314,-11.41,100,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,13,0,44.7665866923,14.9800614129,"live",2015,2020,"FAGSYL",0.58548,0.585,0.585,215.37
"13369","CRO_SMR_103_2_046",78651,"Velebit","Smrceve Doline","CRO_SMR_103_2",119,1,11,2,1.67,-9.4,201,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,2,11,1,44.7665866923,14.9800614129,"live",2015,2020,"FAGSYL",0.58548,0.585,0.585,215.37
"13370","CRO_SMR_103_2_048",78653,"Velebit","Smrceve Doline","CRO_SMR_103_2",119,1,11,2,2.875,-8.951,223,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,2,11,1,44.7665866923,14.9800614129,"live",2015,2020,"FAGSYL",0.58548,0.585,0.585,215.37
"13371","CRO_SMR_103_2_049",78654,"Velebit","Smrceve Doline","CRO_SMR_103_2",119,0,13,2,3.117,-8.775,75,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,13,0,44.7665866923,14.9800614129,"live",2015,2020,"FAGSYL",0.58548,0.585,0.585,215.37
"13372","CRO_SMR_103_2_050",78655,"Velebit","Smrceve Doline","CRO_SMR_103_2",119,1,11,2,2.554,-10.784,236,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,11,1,44.7665866923,14.9800614129,"live",2015,2020,"FAGSYL",0.58548,0.585,0.585,215.37
"13373","CRO_SMR_103_2_052",78657,"Velebit","Smrceve Doline","CRO_SMR_103_2",119,1,11,2,4.105,-10.97,252,-1,"Picea abies","Picea","coniferous","0",1,1,11,1,44.7665866923,14.9800614129,"live",2015,2020,"PICABI",0.37023,0.37,0.37,56.97
"13374","CRO_SMR_103_2_054",78659,"Velebit","Smrceve Doline","CRO_SMR_103_2",119,0,13,2,4.088,-13.294,89,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,13,0,44.7665866923,14.9800614129,"live",2015,2020,"FAGSYL",0.58548,0.585,0.585,215.37
"13375","CRO_SMR_103_2_055",78660,"Velebit","Smrceve Doline","CRO_SMR_103_2",119,1,11,2,6.929,-11.442,279,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,11,1,44.7665866923,14.9800614129,"live",2015,2020,"FAGSYL",0.58548,0.585,0.585,215.37
"13376","CRO_SMR_103_2_056",78661,"Velebit","Smrceve Doline","CRO_SMR_103_2",119,1,11,2,9.289,-10.987,208,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,11,1,44.7665866923,14.9800614129,"live",2015,2020,"FAGSYL",0.58548,0.585,0.585,215.37
"13377","CRO_SMR_103_2_057",78662,"Velebit","Smrceve Doline","CRO_SMR_103_2",119,1,11,2,8.231,-12.635,210,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,2,12,0,44.7665866923,14.9800614129,"live",2015,2020,"FAGSYL",0.58548,0.585,0.585,215.37
"13378","CRO_SMR_103_2_058",78663,"Velebit","Smrceve Doline","CRO_SMR_103_2",119,0,13,2,7.845,-13.836,125,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,2,13,0,44.7665866923,14.9800614129,"live",2015,2020,"FAGSYL",0.58548,0.585,0.585,215.37
